Order_id,Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
1390,24-01-2022,Sanjay,Rajasthan,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,4.28
1391,22-04-2021,Ankit,Maharashtra,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,2,15.68
1392,16-01-2023,Jatin,Madhya Pradesh,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,3,7.77
1393,26-12-2021,Rakesh,Rajasthan,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.90,5,481.47
1394,30-12-2022,Aarav,Rajasthan,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.69,1,-60.61
1395,11-12-2023,Chirag,Madhya Pradesh,Technology,Phones,Plantronics HL10 Handset Lifter,742.34,8,83.51
1396,02-01-2024,Anand,Goa,Furniture,Tables,Hon 94000 Series Round Tables,1421.66,8,-734.53
1397,10-07-2022,Shraddha,Karnataka,Technology,Phones,Motorola L804,73.58,2,8.28
1398,09-09-2021,Gaurav,Sikkim,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.18,3,4.32
1399,06-05-2021,Rahul,Tamil Nadu,Technology,Phones,ClearOne CHATAttach 160 -¬†speaker phone,1983.97,4,248.00
1400,01-04-2021,Mayank,Uttar Pradesh,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,-94.33
1401,02-06-2020,Akshay,Punjab,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.98,3,54.59
1402,17-04-2020,Tarun,Uttarakhand,Office Supplies,Fasteners,Staples,7.52,5,1.41
1403,07-10-2020,Isha,Jharkhand,Office Supplies,Art,Newell 320,10.27,3,0.90
1404,29-11-2022,Rohan,Uttarakhand,Office Supplies,Labels,Avery 513,47.81,12,15.54
1405,07-07-2020,Aarushi,Nagaland,Technology,Phones,Cisco IP¬†Phone¬†7961G VoIP¬†phone¬†- Dark gray,978.84,9,110.12
1406,02-04-2021,Swati,Rajasthan,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.70,3,5.10
1407,20-02-2021,Isha,Karnataka,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,19.47
1408,15-02-2023,Bhavya,Andhra Pradesh,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,3,1.64
1409,19-09-2022,Harshita,Madhya Pradesh,Office Supplies,Labels,Avery 475,44.40,3,22.20
1410,04-10-2023,Deepika,Sikkim,Office Supplies,Paper,Easy-staple paper,21.40,5,9.63
1411,17-01-2023,Alia,Telangana,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,154.84
1412,13-01-2021,Rakesh,Karnataka,Office Supplies,Paper,Xerox 1934,167.94,3,82.29
1413,22-02-2022,Lakshay,Himachal Pradesh,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,6,9.82
1414,28-02-2020,Khushi,Arunachal Pradesh,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,22.07
1415,16-05-2023,Sahil,Maharashtra,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.70,2,16.32
1416,26-05-2021,Shubham,Chhattisgarh,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.13,2,-2.61
1417,05-10-2023,Nikhil,Sikkim,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.43,3,-17.94
1418,01-06-2022,Shashank,Andhra Pradesh,Office Supplies,Labels,Avery 499,34.86,7,16.04
1419,30-09-2021,Simran,Haryana,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6,24.12
1420,17-12-2023,Gunjan,Haryana,Technology,Phones,"Logitech B530 USB¬†Headset¬†-¬†headset¬†- Full size, Binaural",88.78,3,7.77
1421,16-04-2023,Deepak,Haryana,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.96,6,-107.99
1422,19-08-2022,Janhvi,Punjab,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.23,7,-10.05
1423,12-12-2021,Priya,Telangana,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.24,3,-13.47
1424,18-05-2023,Jai,Karnataka,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,239.98
1425,04-04-2023,Akanksha,Kerala,Technology,Phones,AT&T CL82213,46.38,2,5.22
1426,10-01-2024,Mohit,Mizoram,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,105.25
1427,18-01-2024,Vaibhav,Uttarakhand,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,15.10
1428,31-05-2023,Aditi,Haryana,Technology,Phones,Samsung Rugby III,52.79,1,4.62
1429,18-07-2020,Shweta,Madhya Pradesh,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.34,3,-64.43
1430,17-11-2023,Khushi,Chhattisgarh,Technology,Phones,Panasonic KX-TG9471B,783.96,4,219.51
1431,05-05-2020,Deepak,Tripura,Office Supplies,Binders,Surelock Post Binders,48.90,2,18.34
1432,10-05-2023,Jhanvi,Punjab,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.86,2,2.85
1433,16-03-2022,Monica,Gujarat,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,3.38
1434,30-10-2022,Sapna,Assam,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.49,2,1.18
1435,14-03-2021,Vishal,Jharkhand,Office Supplies,Paper,Xerox 1884,143.86,9,48.55
1436,29-02-2020,Sourabh,Andhra Pradesh,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.98,2,-1.62
1437,04-09-2021,Yash,West Bengal,Furniture,Tables,Hon Racetrack Conference Tables,945.04,6,-299.26
1438,06-05-2021,Kriti,Nagaland,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.30,7,-10.49
1439,25-08-2023,Ayush,Odisha,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.35,3,-51.29
1440,25-04-2021,Vishal,Maharashtra,Office Supplies,Binders,Avery Durable Binders,5.76,2,2.82
1441,03-02-2020,Arjun,West Bengal,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,18.89
1442,14-07-2021,Samir,Arunachal Pradesh,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,3.36
1443,16-08-2021,Shashank,Uttar Pradesh,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.88,1,24.16
1444,13-04-2023,Manisha,Gujarat,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,1995.99
1445,22-08-2022,Yash,Andhra Pradesh,Technology,Phones,Panasonic Kx-TS550,275.94,6,80.02
1446,06-06-2021,Shweta,Tripura,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.00,4,129.60
1447,15-07-2022,Rakesh,Manipur,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,13.07
1448,01-01-2020,Karthik,Bihar,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.38,3,2.72
1449,10-12-2020,Aishwarya,Tripura,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5,5.10
1450,01-07-2023,Gunjan,Bihar,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,13.43
1451,19-09-2020,Kabir,Meghalaya,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.34,7,66.63
1452,18-01-2021,Shailendra,Haryana,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.73,4,-64.54
1453,17-08-2021,Sachin,Rajasthan,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.94,3,8.23
1454,28-10-2022,Sheetal,Tamil Nadu,Office Supplies,Paper,Xerox 2000,19.44,3,9.33
1455,29-08-2023,Ankit,Punjab,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.97,4,139.99
1456,05-09-2021,Sahil,Rajasthan,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.06,4,18.87
1457,15-09-2022,Karthik,Manipur,Office Supplies,Art,Newell 343,2.94,1,0.79
1458,17-08-2023,Harshita,Mizoram,Furniture,Furnishings,OIC Stacking Trays,20.04,6,8.82
1459,27-12-2022,Utkarsh,Uttar Pradesh,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,16.25
1460,14-06-2021,Sachin,West Bengal,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.57,2,-34.20
1461,05-09-2022,Ishita,Himachal Pradesh,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.19,2,-8.80
1462,27-03-2023,Rahul,West Bengal,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.10,6,-94.51
1463,15-12-2022,Janhvi,Meghalaya,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,-6.45
1464,18-04-2023,Abhilasha,Goa,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.42,2,16.79
1465,27-07-2021,Raman,Andhra Pradesh,Furniture,Chairs,"Global Stack Chair with Arms, Black",149.90,5,40.47
1466,01-01-2022,Ananya,Chhattisgarh,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.68,6,20.97
1467,03-07-2023,Kriti,Gujarat,Office Supplies,Binders,Satellite Sectional Post Binders,26.05,3,-44.28
1468,22-03-2022,Ishika,Jharkhand,Office Supplies,Envelopes,Staple envelope,74.35,3,26.95
1469,06-12-2020,Deepti,Maharashtra,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.14,7,46.18
1470,08-04-2022,Amrita,Goa,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.14,4,0.00
1471,17-10-2020,Shiv,Tripura,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.48,3,-2.21
1472,26-12-2022,Aditi,Arunachal Pradesh,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.71,7,3.56
1473,04-06-2020,Anushka,West Bengal,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,68.85
1474,29-11-2022,Vinita,Rajasthan,Office Supplies,Storage,Portable Personal File Box,36.63,3,9.89
1475,27-05-2023,Deepika,Sikkim,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,5.87
1476,17-07-2023,Aniket,Meghalaya,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,5.82
1477,07-03-2022,Nisha,Kerala,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,2.84
1478,14-09-2023,Jhanvi,West Bengal,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,13.88
1479,15-02-2023,Ishaan,Punjab,Office Supplies,Paper,Xerox 1995,25.92,5,9.07
1480,20-07-2021,Sunil,Jharkhand,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,120.77,4,9.06
1481,29-10-2021,Swati,Tripura,Technology,Phones,Toshiba IPT2010-SD IP¬†Telephone,333.58,3,25.02
1482,05-10-2022,Nikhil,Kerala,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,3.41
1483,30-03-2023,Ayesha,Karnataka,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.67,2,10.48
1484,15-02-2022,Aishwarya,Kerala,Technology,Phones,Samsung Galaxy Note 3,703.97,4,88.00
1485,31-07-2023,Abhishek,Bihar,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,24.98
1486,21-10-2021,Kajal,Jharkhand,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,28.82
1487,07-11-2023,Bhavana,Meghalaya,Office Supplies,Paper,Xerox 1912,94.85,5,45.53
1488,09-05-2021,Aditi,Himachal Pradesh,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,21.48
1489,14-09-2021,Kunal,Tamil Nadu,Technology,Phones,Jabra SPEAK 410,601.54,8,60.15
1490,27-02-2021,Pranav,Karnataka,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,1,4.29
1491,26-04-2022,Shiv,Andhra Pradesh,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,11.17
1492,22-04-2022,Manisha,Meghalaya,Office Supplies,Paper,"Southworth 100% R√©sum√© Paper, 24lb.",62.24,8,28.01
1493,30-01-2024,Vikas,West Bengal,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.20,5,14.90
1494,21-02-2022,Sakshi,Madhya Pradesh,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,18.33
1495,11-01-2021,Kabir,Himachal Pradesh,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.90,2,1.52
1496,30-04-2020,Harsh,Madhya Pradesh,Office Supplies,Paper,Xerox 199,12.84,3,5.78
1497,23-07-2023,Shiv,Punjab,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),15.84,3,7.13
1498,06-03-2021,Nikhil,Andhra Pradesh,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,112.79
1499,28-08-2023,Kavya,Bihar,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,3,11.96
1500,21-11-2022,Pooja,Maharashtra,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,160.62
1501,20-02-2021,Abhilasha,West Bengal,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,6,13.32
1502,07-01-2022,Ishaan,Meghalaya,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1,0.81
1503,13-02-2023,Sarika,Haryana,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2,56.00
1504,03-06-2020,Mohit,Odisha,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,75.49
1505,03-12-2023,Tarun,Goa,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5,-1480.03
1506,24-12-2022,Akanksha,Meghalaya,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.23,1,-1.97
1507,03-10-2022,Ankit,Goa,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56,3,6.76
1508,08-01-2024,Sheetal,Jharkhand,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,5,7.87
1509,20-07-2022,Shashank,Tamil Nadu,Office Supplies,Paper,Xerox 1893,262.34,8,95.10
1510,15-05-2020,Vaibhav,Manipur,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,16.70
1511,03-05-2023,Aman,Haryana,Technology,Phones,Classic Ivory Antique¬†Telephone¬†ZL1810,241.18,3,15.07
1512,10-01-2021,Anand,Tamil Nadu,Office Supplies,Art,50 Colored Long Pencils,30.48,3,7.92
1513,07-09-2023,Chetan,Rajasthan,Furniture,Chairs,Hon Olson Stacker Stools,112.65,1,11.26
1514,11-01-2021,Tanvi,Arunachal Pradesh,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.97,2,7.79
1515,07-10-2023,Nikhil,Maharashtra,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,-250.54
1516,14-08-2020,Shiv,Mizoram,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.93,9,57.59
1517,06-03-2022,Tanvi,Telangana,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,2.02
1518,26-05-2022,Swati,Kerala,Office Supplies,Paper,Xerox 1979,123.92,4,55.76
1519,12-02-2020,Prachi,Chhattisgarh,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,6.89
1520,21-10-2022,Tanvi,Karnataka,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7,15.32
1521,28-10-2021,Deepika,Nagaland,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.58,2,762.59
1522,31-03-2021,Harsh,Telangana,Furniture,Furnishings,DAX Wood Document Frame.,10.98,2,-7.96
1523,21-09-2021,Aarav,Maharashtra,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.94,4,-57.00
1524,03-05-2022,Neha,Tripura,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,21.78
1525,26-01-2021,Alia,Odisha,Office Supplies,Paper,Xerox 1882,223.92,4,109.72
1526,16-10-2022,Aishwarya,Meghalaya,Office Supplies,Supplies,Acme Value Line Scissors,7.30,2,2.19
1527,24-03-2022,Ankit,Goa,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.63,4,4.96
1528,29-09-2021,Ishan,Uttarakhand,Office Supplies,Paper,Xerox 1974,11.96,2,5.86
1529,21-04-2022,Sourabh,Nagaland,Furniture,Tables,Bevis Boat-Shaped Conference Table,629.06,3,31.45
1530,07-03-2021,Vishal,Kerala,Office Supplies,Art,Newell 350,7.87,3,0.89
1531,17-03-2023,Nitin,Mizoram,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.67,1,0.33
1532,03-09-2020,Amrita,Karnataka,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.66,6,-3.12
1533,22-10-2020,Swati,Assam,Technology,Accessories,Imation¬†16GB Mini TravelDrive USB 2.0¬†Flash Drive,79.51,3,20.87
1534,07-09-2022,Sunil,Tamil Nadu,Office Supplies,Paper,Xerox 216,36.29,7,12.70
1535,12-02-2020,Kajal,Mizoram,Furniture,Bookcases,Bestar Classic Bookcase,67.99,1,-13.00
1536,06-08-2023,Chirag,Goa,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25.13,3,-6.91
1537,05-04-2021,Ayush,Tripura,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.98,2,25.60
1538,04-12-2023,Vikram,Kerala,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,7,233.22
1539,28-02-2023,Pooja,Assam,Office Supplies,Binders,Acco 3-Hole Punch,43.80,10,21.02
1540,10-10-2021,Tanvi,Karnataka,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,12.72,3,6.36
1541,18-03-2021,Anjali,Jharkhand,Office Supplies,Binders,Avery Durable Binders,11.52,4,5.64
1542,15-09-2021,Nisha,Jharkhand,Office Supplies,Paper,Xerox 221,20.74,4,7.26
1543,30-03-2021,Swati,Sikkim,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,5.23
1544,22-01-2021,Tanvi,Haryana,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.26,2,14.62
1545,22-08-2021,Sunil,Andhra Pradesh,Office Supplies,Paper,Xerox 192,32.40,5,15.55
1546,17-05-2022,Kabir,Madhya Pradesh,Office Supplies,Art,Newell 310,4.22,3,0.48
1547,12-08-2022,Vinay,Bihar,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.06,2,29.14
1548,18-09-2021,Janhvi,Meghalaya,Office Supplies,Paper,"Southworth 100% R√©sum√© Paper, 24lb.",24.90,4,7.78
1549,27-10-2021,Kajal,Manipur,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,604.66,9,204.07
1550,20-11-2023,Shalini,Manipur,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,3.24
1551,10-09-2021,Ravi,Goa,Technology,Accessories,Logitech¬†P710e Mobile Speakerphone,772.47,3,146.77
1552,09-04-2022,Ishan,Kerala,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2,5.32
1553,24-12-2022,Varun,Mizoram,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,3.29
1554,21-02-2020,Chetan,Assam,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2,10.96
1555,07-03-2021,Nikhil,Uttar Pradesh,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,36.82
1556,24-04-2022,Akhil,Meghalaya,Office Supplies,Paper,Xerox 1954,31.68,6,14.26
1557,08-08-2020,Aishwarya,Punjab,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,14.27
1558,28-04-2020,Tanvi,Madhya Pradesh,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,42.36
1559,29-08-2022,Sapna,Bihar,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,2.40
1560,20-09-2023,Bhavya,Tamil Nadu,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.30,2,-1.07
1561,12-02-2023,Ishita,Haryana,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.97,4,-17.99
1562,13-01-2020,Prateek,Tripura,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.97,3,25.20
1563,11-05-2023,Akash,Maharashtra,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,10.35
1564,30-04-2023,Sourabh,Haryana,Furniture,Chairs,Global Super Steno Chair,479.90,5,81.58
1565,14-01-2024,Kabir,Rajasthan,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,7,792.27
1566,28-12-2021,Vikas,Chhattisgarh,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,3,14.93
1567,13-10-2022,Simran,Telangana,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,57.75,5,26.57
1568,29-09-2023,Ankit,Gujarat,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,8.00
1569,29-11-2021,Aarav,Maharashtra,Office Supplies,Paper,Xerox 1941,733.95,7,352.30
1570,15-04-2023,Vikas,Arunachal Pradesh,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,72.43
1571,21-03-2021,Ananya,Meghalaya,Office Supplies,Paper,"Southworth 100% R√©sum√© Paper, 24lb.",12.45,2,3.89
1572,03-06-2021,Anjali,Arunachal Pradesh,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,-93.99
1573,07-03-2021,Yogesh,Odisha,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,2.48
1574,04-03-2020,Aarushi,Tamil Nadu,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.78,3,726.56
1575,18-08-2023,Sapna,Kerala,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,-50.10
1576,22-11-2021,Gaurav,Arunachal Pradesh,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,17.22
1577,07-12-2021,Monica,Tamil Nadu,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,-99.27
1578,04-07-2021,Hemant,Odisha,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.81,4,12.53
1579,21-11-2021,Kabir,Himachal Pradesh,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,51.00,1,-40.80
1580,20-03-2020,Neha,Karnataka,Office Supplies,Storage,Safco Industrial Wire Shelving,76.79,1,-16.32
1581,07-03-2021,Advait,West Bengal,Technology,Phones,Motorola Droid Maxx,539.96,6,-107.99
1582,02-09-2021,Hari,Telangana,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.31,3,5.28
1583,18-08-2023,Manisha,Tripura,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.94,3,-1.43
